URN,School name,Postcode,lat,lon
146487,Abbey Hulton Primary School,ST2 8BS,53.0326826,-2.143679
146493,Nether Stowe School,WS13 7NB,52.692026,-1.8242221
146506,Belvidere School,SY2 5LA,52.7109121,-2.7202831
146509,Mary Webb School and Science College,SY5 0TG,52.6477828,-2.8820391
146513,Two Gates Primary School,B77 1EN,52.61512,-1.68447
146580,The Grove School,TF9 1HF,52.9056077,-2.4751083
146589,Beresford Memorial CofE First School,ST13 6NR,53.1123659,-2.007626
146590,Leek First School,ST13 6LF,53.1054034,-2.0136562
146594,Rushton CofE First School,SK11 0SG,53.1591424,-2.0913096
146605,Foley Infant School Academy,DY7 6EW,52.44898,-2.23283175
146609,Brindley Heath Junior School Academy,DY7 6AA,52.4542049,-2.23161395
146612,All Saints CofE First School,ST13 5QY,53.0982378,-2.0226585
146623,Westwood First School,ST13 8DL,53.1049559,-2.0405258
146635,Kidsgrove Secondary School,ST7 4DL,53.0940974,-2.23278335
146636,Kidsgrove Primary School,ST7 4DL,53.0940974,-2.23278335
146667,Honeywell Primary School,WR2 5QH,52.1888946,-2.2547563
146678,Welland Primary School,WR13 6NE,52.0584157,-2.2984637
146691,Temple Herdewyke Primary School,CV47 2UD,52.165327,-1.442535
146693,Ulverley School,B92 8RZ,52.43623814,-1.78594884
146696,Colmers Farm Primary School,B45 9PB,52.3973701,-2.0034721
146697,Kenilworth School and Sixth Form,CV8 2DA,52.3453944,-1.5602936
146699,Birchensale Middle School,B97 6HT,52.30879,-1.95324
146701,Marlborough Primary School,B10 9NY,52.4735015,-1.849737425
146719,Holyoakes Field First School,B97 6HF,52.313978771,-1.95352985
146722,Yenton Primary School,B24 0ED,52.530345167,-1.823930033
146749,Sutton Park Primary School,DY11 6PH,52.380805617,-2.2695349
146754,St George's CofE First School and Nursery,B98 8LU,52.305133,-1.9291683
146785,Busill Jones Primary School,WS3 2QF,52.6153906,-2.0190892
146807,All Saints' CofE  Primary School,WV5 7HR,52.54403,-2.2205499
146814,Redbrook Hayes Community Primary School,WS15 1AU,52.7475084,-1.9298681
146817,Princethorpe Junior School,B29 5QB,52.43606065,-1.96855365
146863,Anson CofE Primary School,ST18 0SU,52.800615,-2.00516415
146873,Knypersley First School,ST8 6NN,53.1077319,-2.1815499
146874,Oxhey First School,ST8 7EB,53.1197881,-2.1588885
146897,Lower Heath CofE Primary School,SY13 2BT,52.8907424,-2.6334066
146904,Kingsfield First School,ST8 6AY,53.1158164,-2.1737737
146907,The Friary School,WS13 7EW,52.6953324,-1.8480081
146910,Henry Chadwick Primary School,WS15 3QN,52.7575279,-1.8792059
146914,James Bateman Middle School,ST8 7AT,53.1081248,-2.1782523
146918,Manor Hill First School,ST15 0HY,52.8966867,-2.1586822
146943,The Reginald Mitchell Primary School,ST7 1NA,53.0860155,-2.2572131
147009,Holy Souls Catholic Primary School,B27 6BN,52.447687686,-1.819813086
147017,St Thomas More Catholic Primary School,B26 3HU,52.4556309,-1.783568022
147078,Lower Farm Academy,CV10 0FG,52.54333,-1.46545
147082,Poppyfield Primary Academy,WS12 4RY,52.71609,-2.0244399
147085,Streethay Primary School,WS13 8FT,52.6902647,-1.7975215
147090,Tudor Grange Primary Academy Meon Vale,CV37 8QR,52.1221224,-1.7754755
147103,Blackshaw Moor CofE First School,ST13 8TW,53.1367345,-1.9858804
147106,Mereside Church of England Primary Academy,SY2 6LE,52.69470065,-2.7258574
147109,Sacred Heart Catholic School,B20 3AE,52.50927445,-1.9011177
147111,Sutton Park Primary,B73 6UE,52.5581051,-1.87686605
147113,The King's Church of England School,WV6 8XG,52.59826,-2.18371
147121,Pearl Hyde Community Primary School,CV2 2NB,52.4176754,-1.4388206
147155,Northfield Road Primary School,DY2 9ER,52.4903488,-2.0807912
147163,St Bernadette's Catholic Primary School,WS8 6HX,52.6516651,-1.9303022
147164,Stockingford Academy,CV10 8JH,52.5182911,-1.5051678
147165,St Stephen's CofE First School,B98 8HW,52.3135748,-1.9312048
147182,West Bromwich Collegiate Academy,B70 7LE,52.50921,-1.99888
147190,North Worcester Primary School ,WR3 7NS,52.2168599,-2.21576
147191,Shireland Technology Primary School,B66 4ND,52.4829246,-1.9659692
147201,"Eden Girls'  Leadership Academy, Birmingham",B10 9HH,52.471453692,-1.83046985
147228,The Woodlands Community Primary School,B77 3JX,52.629494,-1.6711501
147279,St Mary and St Chad CofE First School,ST19 9DT,52.6760753,-2.1750776
147284,Northleigh CofE Primary School,WR14 1QS,52.1255569,-2.3376348
147299,Burton Fields School,DE14 2PJ,52.8143352,-1.6511124
147341,St Elizabeth's Catholic Primary School,CV6 5BX,52.4290128,-1.4942645
147342,St John Vianney Catholic Primary School,CV5 7GX,52.4098951,-1.5665687
147343,St Augustine's Catholic Primary School,CV6 3BL,52.4292489,-1.5233727
147344,St Thomas More Catholic Primary School,CV3 5DE,52.385574009,-1.508592255
147345,Bishop Ullathorne Catholic School,CV3 6BH,52.379945561,-1.535999781
147346,Cardinal Newman Catholic School,CV6 2FR,52.442592467,-1.5333683
147364,Tudor Grange Primary Academy Yew Tree,B91 2SD,52.422440064,-1.763405706
147367,St Anthony's Catholic Primary Academy,WV10 6NW,52.6256443,-2.1258146
147406,St Weonard's Academy,HR2 8NU,51.91418504,-2.73501202
147421,Woodcroft Academy,ST13 8JG,53.1000992,-2.044095
147422,St Paul's CofE First School,WV9 5AD,52.6615129,-2.1341879
147423,St Leonard's CofE First School,ST18 9AG,52.7590756,-2.1098822
147424,Etching Hill CofE Primary Academy,WS15 2XY,52.7661161,-1.9548557
147425,Church Eaton Primary School,ST20 0AG,52.7556851,-2.22656125
147432,Kineton High School,CV35 0JX,52.1578942,-1.5019726
147437,Christ The King Catholic Primary School,CV6 2DJ,52.4272203,-1.5343144
147438,Dove CofE Academy,ST14 5PB,52.955653,-1.8394144
147440,King Edward VI Balaam Wood Academy,B45 0EU,52.404750933,-2.017167367
147449,"All Saints CofE Primary School, Bednall",ST17 0SD,52.7576601,-2.0681139
147452,"The Olive School, Small Heath",B10 0EG,52.465298538,-1.85765365
147478,Saint Barnabas Church of England Primary School,B24 9BY,52.521257717,-1.833246383
147480,Pheasey Park Farm Primary School and Early Years Centre,B43 7DH,52.560774386,-1.906686338
147497,Broadheath CofE Primary School,WR2 6QT,52.2137577,-2.2798891
147498,Callow End CofE Primary School,WR2 4TE,52.1430232,-2.2419304
147499,Martley CofE Primary School,WR6 6QA,52.23768415,-2.35642955
147508,The Thomas Adams School,SY4 5UB,52.857477,-2.7294443
147528,Woodfield Primary School,WV4 4AG,52.566244233,-2.148815606
147539,Grange Primary School,SY1 3QR,52.7366185,-2.7412757
147540,Shrewsbury Academy ,SY1 4LL,52.7316403,-2.7232208
147550,Oldbury Park Primary School,WR2 6AA,52.1962946,-2.2395206
147568,St Marys CofE Primary School,SY4 4JR,52.7836981,-2.6573446
147569,Edge Hill Academy,DE15 9NX,52.7873055,-1.6202682
147570,Wilnecote Junior Academy,B77 5LA,52.6076722,-1.66597645
147571,Heathfields Infant Academy,B77 5LU,52.6020928,-1.663334
147572,St John's CofE Primary School,ST9 0BN,53.0409713,-2.0568648
147574,Paulet High School,DE15 9RT,52.7890608,-1.6153936
147579,Wrekin View Primary School,TF1 3ES,52.705726,-2.52263235
147630,St Patrick's Catholic Primary Academy,WV11 1PG,52.5997,-2.08509
147642,Lillington Primary School,CV32 7AG,52.302435633,-1.5221179
147669,Abbey Catholic Primary School,B23 6QL,52.5290072,-1.8366411
147707,St Edmund Campion Catholic School,B23 5XA,52.531061947,-1.831063411
147708,Blowers Green Primary School,DY2 8UZ,52.5048459,-2.0904119
147714,St Thomas More Catholic First School,B98 7RY,52.2875005,-1.915495867
147721,Wallbrook Primary Academy,WV14 8YP,52.5436359,-2.0734571
147757,Starbank School,B10 9BT,52.471967083,-1.832902335
147758,Osborne Primary School,B23 6TY,52.5265219,-1.8397999
147761,Upper Arley CofE Primary School,DY12 1XA,52.4194765,-2.3455811
147795,St Mary's Catholic Primary School,WS10 9PN,52.5577239,-2.020142
147796,Brownhills Ormiston Academy,WS8 7QG,52.6537125,-1.9309821
147826,Coton Green Primary School,B79 8LX,52.64709935,-1.712624
147830,Oakmeadow Church of England Primary and Nursery School,SY3 0NU,52.6751532,-2.7742822
147881,Stuart Bathurst Catholic High School,WS10 9QS,52.5644451,-2.0070257
147903,St Matthias Church of England Primary School,WR14 1NA,52.1283629,-2.3180567
148002,Endon High School,ST9 9EE,53.0735765,-2.1163259
148061,Forest Hills Primary School,WS15 2PD,52.7669704,-1.9473361
148081,Guardian Angels Catholic Primary School,B34 7HN,52.497435533,-1.7642225
148082,Our Lady's Catholic Primary School,B33 0AU,52.481056567,-1.7676038
148083,St Wilfrid's Catholic Junior and Infant School,B36 8LY,52.50445805,-1.8004948
148084,Lady Katherine Leveson Church of England Primary School,B93 0AN,52.382125,-1.6968532
148085,Our Lady of the Wayside Catholic Primary School,B90 4AY,52.398343164,-1.820629652
148086,St Andrew's Catholic Primary School,B92 8QL,52.443247033,-1.788655833
148087,St Augustine's Catholic Primary School,B91 3NZ,52.4057068,-1.7896615
148088,St George and St Teresa Catholic Primary School,B93 8PA,52.379595133,-1.749960817
148089,Our Lady of Compassion Catholic Primary School,B92 7EG,52.431162047,-1.812201305
148090,St Anthony's Catholic Primary School,B37 6LW,52.49067515,-1.74945455
148092,St Anne's Catholic Primary School,B37 5DP,52.47983695,-1.74554455
148093,St John the Baptist Catholic Primary School,B36 0QE,52.500242824,-1.742833306
148094,St Peter's Catholic School,B91 3NZ,52.4057068,-1.7896615
148114,Tudor Grange Primary Academy Perdiswell,WR3 8QA,52.2138945,-2.2190269
148115,Feckenham CofE Primary School,B96 6QD,52.2562218,-1.981294
148121,Waterside Primary School,ST1 3JS,53.0190761,-2.1684647
148122,Castlechurch Primary School,ST17 9SY,52.7930758,-2.1355224
148125,St Edward's Catholic Primary School,B46 3JE,52.4854884,-1.703172133
148140,Arrow Valley First School,B98 0LH,52.30505,-1.89867
148182,Foxyards Primary School,DY4 8BH,52.52945,-2.08188
148183,Cherry Orchard Primary School,WR5 2DD,52.1781014,-2.2116038
148187,City Academy,B15 2EF,52.472106,-1.90708095
148219,Co-Op Academy Clarice Cliff,ST4 3DP,52.9948849,-2.1389874
148220,Birches Head Academy,ST2 8DD,53.0394005,-2.1517574
148266,St John Fisher Catholic Primary School,B31 3PN,52.394208257,-1.960484121
148267,Perryfields Academy,B68 0RG,52.4671085,-2.0119259
148285,Little Aston Primary Academy,B74 3BE,52.6049886,-1.8624948
148314,Crudgington Primary School,TF6 6JF,52.7634127,-2.5453503
148316,Greysbrooke Primary School,WS14 0LT,52.639191409,-1.836760438
148318,St Christophers Catholic Primary Academy,WV8 1PF,52.625267967,-2.188490567
148319,All Saints Bedworth CofE Academy,CV12 9HP,52.4782653,-1.4662936
148329,Witton Middle School,WR9 8BD,52.2603552,-2.1567453
148333,Lightwoods Primary Academy,B68 9BG,52.4680302,-1.9886809
148338,The De Montfort School,WR11 1DQ,52.0849093,-1.9378546
148340,Hateley Heath Academy,B71 2RP,52.5359929,-2.0056338
148362,Trinity Catholic School,CV32 6NB,52.29636685,-1.55116745
148364,Blackwood School,B74 3PH,52.5811093,-1.8949877
148386,The Orchards School,B61 8QN,52.34405,-2.07678
148401,St Thomas' CofE Primary Academy,ST7 4HT,53.0835969,-2.2352573
148402,The King's CofE Academy,ST7 1DP,53.0840198,-2.2451728
148429,Meadow Park School,CV3 4BD,52.3866698,-1.4875216
148439,The Rosary Catholic Primary School,B8 3SF,52.48445155,-1.8501452
148440,St Chad's Catholic Primary School,B19 3XD,52.4924455,-1.9004015
148441,St Joseph's Catholic Primary School,B7 5HA,52.4958757,-1.87257085
148505,Clive CofE Primary School,SY4 3LF,52.8115519,-2.7183589
148506,The Richard Clarke First School,WS15 3BT,52.81971945,-1.8804634
148507,Werrington Primary School,ST9 0JU,53.0231031,-2.0960967
148508,Moorside High School,ST9 0HP,53.0273259,-2.0704258
148511,Studley Infants' School,B80 7HJ,52.272580791,-1.896858782
148512,Tysoe CofE Primary School,CV35 0SD,52.0973357,-1.5047693
148513,Wellesbourne CofE Primary School,CV35 9QG,52.1973439,-1.58699625
148514,Wootton Wawen CofE Primary School,B95 6AY,52.2667855,-1.7827022
148515,The Ferncumbe CofE Primary School,CV35 7EX,52.3044137,-1.658895
148517,Langdale Primary School,ST5 3QE,52.9959613,-2.2292708
148521,Turves Green Boys' School,B31 4BS,52.3978772,-1.9717749
148533,Charter Academy,CV4 8DW,52.395037,-1.5683301
148535,St John Bosco Catholic Primary School,B71 2ST,52.5380498,-2.0027715
148540,Anker Valley Primary Academy,B79 0FD,52.6473418,-1.683315
148553,Prince Albert High School,B42 2TU,52.5229451,-1.8926245
148589,"Christ Church, Church of England Secondary Academy",B14 4HN,52.4137168,-1.8629976
148603,Alderman's Green Primary School,CV2 1PP,52.446160312,-1.472696375
148676,Brailes Church of England Primary School,OX15 5AP,52.0517133,-1.5503178
148684,King Edward VI Northfield School for Girls,B31 4BP,52.40050725,-1.96803395
148685,Rufford Primary School,DY9 7NR,52.4562477,-2.1277563
148716,St Peter's Bratton Church of England Academy,TF5 0NT,52.7184798,-2.540291
148718,Highfields Primary Academy,WS7 9BT,52.6815615,-1.9098457
148720,Alsagers Bank Primary Academy,ST7 8BB,53.0342039,-2.2916882
148748,St Michael's CofE (C) Primary School,WS14 9AN,52.6813538,-1.8196198
148749,St Chad's CofE Primary School,WS13 6SN,52.6860735,-1.8175344
148864,Church of the Ascension CofE Primary School,DY6 9AH,52.5047639,-2.1761947
148865,Christ Church CofE Primary School,WV14 8YB,52.5465795,-2.0789991
148887,Birches Green Junior School,B24 9SR,52.516476733,-1.8282307
148906,Brownhills West Primary School,WS8 7LA,52.6574634,-1.9546274
148937,St Mary's CofE Primary School,DY6 7AQ,52.5012271,-2.1670608
148938,Pedmore CE Primary School,DY9 0RH,52.4374481,-2.1345603
148955,Moreton Morrell CofE Primary School,CV35 9AN,52.1994533,-1.5454896
148956,Camp Hill Primary School,CV10 9QA,52.5326437,-1.4974274
148973,St Mark's Catholic Primary School,B42 1NU,52.535064483,-1.9287574
149000,Redhill Primary School,WS11 5JR,52.705438,-2.0232257
149001,Moorhill Primary School,WS11 5RN,52.705966529,-2.0267744
149042,BOA Digital Technologies Academy,B7 4EU,52.484772088,-1.878793138
149049,Birches Green Infant School,B24 9SR,52.516476733,-1.8282307
149079,Bramshall Meadows First School,ST14 5EQ,52.9050299,-1.89249
149081,Fradley Park Primary and Nursery School,WS13 8TW,52.71502,-1.7818
149128,Ridgeway Primary Academy,WS7 4TU,52.6708112,-1.9256098
149131,Kings Norton Junior and Infant School,B30 3EU,52.409262767,-1.927822867
149155,King Solomon International Business School,B7 4AA,52.491632875,-1.884834125
149166,Manor Primary Academy,B78 3TX,52.59919756,-1.71559354
149167,Kineton Church of England Primary School,CV35 0HS,52.15777,-1.51426
149221,Sledmere Primary School,DY2 8EH,52.4983519,-2.0755254
149258,St Peter's Primary School,HR7 4UY,52.1902245,-2.519199
149284,Moat Hall Primary Academy,WS6 6BX,52.6633573,-2.0192402
149291,Harbury CofE Primary School,CV33 9HR,52.2364686,-1.457722325
149303,English Martyrs Catholic Primary School,CV21 4EE,52.3572442,-1.2202701
149304,Far Forest Lea Memorial CofE Primary School,DY14 9TQ,52.3690502,-2.3974887
149305,Holland House Infant School and Nursery,B72 1RE,52.558413069,-1.822447038
149306,Newbold and Tredington CofE Primary School,CV36 4NZ,52.0889942,-1.6292257
149308,Our Lady and St Teresa's Catholic Primary School,CV32 7LN,52.3116289,-1.5074454
149309,Lantern Academy,TF2 0AZ,52.6849279,-2.4511657
149310,St Augustine's Catholic Primary School,CV8 2JY,52.36227238,-1.58564006
149315,St Marie's Catholic Primary School,CV22 7AF,52.36697245,-1.2659775
149316,St Mary's Catholic Primary School,B80 7QU,52.27085745,-1.89698465
149323,Bredenbury Primary School,HR7 4TF,52.2043136,-2.5729565
149328,King Edward VI High School,ST17 9YJ,52.7973536,-2.1304741
149366,Heath Mount Primary School,B12 9SR,52.4599817,-1.8899651
149376,Blythe Bridge High School,ST11 9PW,52.968653233,-2.060432267
149407,Moat Farm Junior School,B68 9QR,52.48467,-1.99766
149420,Bhylls Acre Primary School,WV3 8DZ,52.5749724,-2.1820941
149421,Whittington Primary and Nursery School,WS14 9LG,52.6687843,-1.7644636
149422,Holly Grove Primary Academy,WS7 1LU,52.68848,-1.93991
149437,Ridgeway Secondary School,B96 6BD,52.25443205,-1.93813765
149476,Rushwick CofE Primary School,WR2 5SU,52.1803535,-2.2606377
149483,Highters Heath Community School,B14 4LY,52.41125296,-1.87290541
149489,Castle Bromwich Junior School,B36 0HD,52.502964167,-1.7642748
149490,Castle Bromwich Infant and Nursery School,B36 0BX,52.506677071,-1.7606468
149491,Windy Arbor Primary School,B37 6RN,52.480194,-1.7262451
149492,Fordbridge Community Primary School,B37 5BU,52.4808321,-1.752824267
149508,Tipton Green Junior School,DY4 8PR,52.5251,-2.06597
149515,Leigh and Bransford Primary School,WR13 5DX,52.1561856,-2.3159244
149544,Queen Victoria Primary School,DY3 1JB,52.542065,-2.1190935
149553,Oak Meadow Primary School,WV11 2QQ,52.6091488,-2.0551596
149585,Tillington Manor Primary School,ST16 1PW,52.8213059,-2.1296403
149608,Greenfield Primary School,WS4 1PL,52.614106,-1.955821244
149635,Smestow Academy,WV3 8HU,52.5815792,-2.185747
149639,Green Lea First School,ST18 0EU,52.88192525,-2.0331575
149649,Much Wenlock Primary School,TF13 6JG,52.5919789,-2.5550411
149872,The Oaks Primary School,B14 5RY,52.404985,-1.90170635
